fund_code,period,rank,stock_code,stock_name,pct,shares,mkt_val
000513,2020Q1,7,002027,分众传媒,3.94%,691.01,6820.27
000513,2020Q1,8,688002,睿创微纳,3.72%,58.03,6441.8
000513,2020Q1,9,002389,航天彩虹,3.14%,163.37,5432.05
000513,2020Q1,10,300662,科锐国际,3.13%,100.1,5415.39
000513,2020Q2,1,600519,贵州茅台,5.01%,4.61,7691.79
000513,2020Q2,2,300285,国瓷材料,4.98%,205.98,7652.03
000513,2020Q2,3,002271,东方雨虹,4.72%,134.42,7245.24
000513,2020Q2,4,600031,三一重工,4.52%,279.08,6946.18
000513,2020Q2,5,603501,韦尔股份,3.84%,34.0,5902.77
000513,2020Q2,6,002142,宁波银行,3.49%,170.32,5361.67
000513,2020Q2,7,300662,科锐国际,3.28%,82.83,5044.33
000513,2020Q2,8,002027,分众传媒,3.17%,603.06,4866.69
000513,2020Q2,9,002389,航天彩虹,3.16%,221.97,4861.14
000513,2020Q2,10,603129,春风动力,3.06%,35.55,4696.16
000513,2020Q3,1,300285,国瓷材料,6.75%,240.0,8042.4
000513,2020Q3,2,600519,贵州茅台,5.01%,4.08,5968.55
000513,2020Q3,3,002271,东方雨虹,4.71%,138.05,5608.97
000513,2020Q3,4,600031,三一重工,4.69%,297.59,5582.7
000513,2020Q3,5,603501,韦尔股份,4.13%,24.35,4917.16
000513,2020Q3,6,002555,三七互娱,3.46%,88.05,4120.74
000513,2020Q3,7,300572,安车检测,3.34%,63.3,3978.93
000513,2020Q3,8,600984,建设机械,3.31%,161.93,3938.35
000513,2020Q3,9,002007,华兰生物,3.24%,76.88,3852.31
000513,2020Q3,10,603882,金域医学,3.13%,41.59,3722.31
000513,2020Q4,1,002271,东方雨虹,6.72%,192.31,6544.31
000513,2020Q4,2,300285,国瓷材料,6.03%,280.59,5869.87
000513,2020Q4,3,600031,三一重工,5.48%,308.5,5336.97
000513,2020Q4,4,600519,贵州茅台,5.02%,4.4,4888.4
000513,2020Q4,5,002001,新和成,3.68%,131.27,3583.67
000513,2020Q4,6,002142,宁波银行,3.55%,150.0,3459.0
000513,2020Q4,7,603882,金域医学,3.47%,61.36,3380.95
000513,2020Q4,8,002555,三七互娱,3.40%,101.27,3307.48
000513,2020Q4,9,603501,韦尔股份,3.34%,20.89,3256.5
000513,2020Q4,10,300662,科锐国际,2.98%,87.01,2902.64
000524,2021Q1,1,688169,石头科技,4.98%,0.89,1035.48
000524,2021Q1,2,601009,南京银行,4.30%,88.43,894.95
000524,2021Q1,3,603259,药明康德,4.15%,6.16,863.45
000524,2021Q1,4,600519,贵州茅台,3.97%,0.41,824.9
000524,2021Q1,5,000661,长春高新,3.92%,1.8,814.6
000524,2021Q1,6,000858,五粮液,3.89%,3.02,808.5
000524,2021Q1,7,300595,欧普康视,3.53%,8.14,734.2
000524,2021Q1,8,603501,韦尔股份,3.27%,2.65,679.33
000524,2021Q1,9,603833,欧派家居,3.08%,4.06,639.64
000524,2021Q1,10,002236,大华股份,3.05%,25.73,634.73
000524,2020Q1,1,000858,五粮液,6.48%,5.56,1621.34
000524,2020Q1,2,000661,长春高新,4.15%,2.31,1036.98
000524,2020Q1,3,603259,药明康德,4.04%,7.49,1009.04
000524,2020Q1,4,600438,通威股份,3.89%,25.3,972.46
000524,2020Q1,5,300014,亿纬锂能,3.56%,10.93,891.02
000524,2020Q1,6,601689,拓普集团,3.31%,21.55,828.17
000524,2020Q1,7,600519,贵州茅台,3.28%,0.41,820.38
000524,2020Q1,8,000333,美的集团,3.05%,7.75,762.59
000524,2020Q1,9,300595,欧普康视,3.02%,9.22,755.3
000524,2020Q1,10,300015,爱尔眼科,3.02%,10.07,753.97
000524,2020Q2,1,600438,通威股份,5.81%,50.42,1340.15
000524,2020Q2,2,000858,五粮液,5.77%,6.02,1329.91
000524,2020Q2,3,300433,蓝思科技,4.38%,31.47,1010.94
000524,2020Q2,4,601012,隆基股份,4.10%,12.61,945.65
000524,2020Q2,5,300760,迈瑞医疗,3.30%,2.19,760.69
000524,2020Q2,6,002475,立讯精密,3.09%,12.49,713.43
000524,2020Q2,7,600887,伊利股份,3.08%,18.46,710.64
000524,2020Q2,8,002271,东方雨虹,2.96%,12.65,681.68
000524,2020Q2,9,603816,顾家家居,2.93%,11.19,674.76
000524,2020Q2,10,601689,拓普集团,2.80%,16.15,646.17
000524,2020Q3,1,000661,长春高新,6.97%,3.79,1650.31
000524,2020Q3,2,600984,建设机械,4.75%,45.36,1124.93
000524,2020Q3,3,600570,恒生电子,4.42%,9.71,1045.66
000524,2020Q3,4,603259,药明康德,3.90%,9.56,923.48
000524,2020Q3,5,002821,凯莱英,3.87%,3.77,916.11
000524,2020Q3,6,300760,迈瑞医疗,3.63%,2.81,859.11
000524,2020Q3,7,600519,贵州茅台,3.34%,0.54,789.96
000524,2020Q3,8,002475,立讯精密,3.09%,14.26,732.32
000524,2020Q3,9,603538,美诺华,2.98%,13.84,705.56
000524,2020Q3,10,000858,五粮液,2.98%,4.12,705.01
000524,2020Q4,1,000661,长春高新,5.40%,1.9,1038.79
000524,2020Q4,2,300760,迈瑞医疗,5.22%,3.84,1003.65
000524,2020Q4,3,000876,新希望,4.41%,26.95,847.04
000524,2020Q4,4,603259,药明康德,3.29%,7.0,633.16
000524,2020Q4,5,002714,牧原股份,3.14%,4.94,603.72
000524,2020Q4,6,600438,通威股份,3.13%,51.8,601.45
000524,2020Q4,7,600519,贵州茅台,3.12%,0.54,599.94
000524,2020Q4,8,002507,涪陵榨菜,2.99%,18.24,575.29
000524,2020Q4,9,600984,建设机械,2.92%,45.36,562.01
000524,2020Q4,10,002475,立讯精密,2.76%,13.89,529.9
000549,2021Q1,1,002709,天赐材料,4.15%,5.82,474.57
000549,2021Q1,2,000977,浪潮信息,2.77%,11.54,316.01
000549,2021Q1,3,300014,亿纬锂能,2.23%,3.39,254.76
000549,2021Q1,4,601231,环旭电子,2.04%,12.02,232.55
000549,2021Q1,5,300450,先导智能,1.91%,2.77,218.64
000549,2021Q1,6,688036,传音控股,1.81%,0.99,206.95
000549,2021Q1,7,300113,顺网科技,1.79%,16.06,205.08
000549,2021Q1,8,300613,富瀚微,1.49%,1.14,170.37
000549,2021Q1,9,688396,华润微,1.47%,3.02,168.48
000549,2021Q1,10,002241,歌尔股份,1.40%,5.91,160.46
000549,2020Q1,1,002709,天赐材料,5.89%,8.49,880.75
000549,2020Q1,2,000977,浪潮信息,3.99%,22.18,596.24
000549,2020Q1,3,300113,顺网科技,1.97%,17.16,294.28
000549,2020Q1,4,601231,环旭电子,1.91%,14.76,285.42
000549,2020Q1,5,002241,歌尔股份,1.77%,7.08,264.23
000549,2020Q1,6,002129,中环股份,1.68%,9.86,251.43
000549,2020Q1,7,002074,国轩高科,1.60%,6.11,239.02
000549,2020Q1,8,300450,先导智能,1.55%,2.77,232.48
000549,2020Q1,9,300014,亿纬锂能,1.51%,2.77,225.76
000549,2020Q1,10,002938,鹏鼎控股,1.35%,4.07,202.16
000549,2020Q2,1,000977,浪潮信息,5.01%,24.83,754.63
000549,2020Q2,2,002709,天赐材料,4.17%,12.17,628.98
000549,2020Q2,3,601231,环旭电子,2.50%,14.76,376.63
000549,2020Q2,4,300113,顺网科技,2.35%,20.01,354.36
000549,2020Q2,5,002241,歌尔股份,1.90%,7.08,286.24
000549,2020Q2,6,002129,中环股份,1.67%,11.36,251.62
000549,2020Q2,7,002938,鹏鼎控股,1.54%,4.07,232.76
000549,2020Q2,8,000026,飞亚达,1.33%,12.19,201.01
000549,2020Q2,9,300054,鼎龙股份,1.29%,12.34,193.74
000549,2020Q2,10,002555,三七互娱,1.23%,4.67,185.35
000549,2020Q3,1,000977,浪潮信息,7.30%,34.36,1346.29
000549,2020Q3,2,300113,顺网科技,3.97%,28.85,732.77
000549,2020Q3,3,300316,晶盛机电,2.98%,22.19,548.93
000549,2020Q3,4,002709,天赐材料,2.60%,14.17,478.67
000549,2020Q3,5,000063,中兴通讯,2.44%,11.21,449.73
000549,2020Q3,6,002129,中环股份,1.81%,14.88,334.2
000549,2020Q3,7,601231,环旭电子,1.77%,14.94,326.25
000549,2020Q3,8,603444,吉比特,1.61%,0.54,296.47
000549,2020Q3,9,002174,游族网络,1.59%,11.22,292.62
000549,2020Q3,10,300433,蓝思科技,1.59%,10.43,292.46
000549,2020Q4,1,000977,浪潮信息,7.85%,34.36,1332.54
000549,2020Q4,2,300113,顺网科技,3.94%,31.15,669.48
000549,2020Q4,3,300316,晶盛机电,3.63%,32.22,615.69
000549,2020Q4,4,000063,中兴通讯,2.97%,11.79,504.48
000549,2020Q4,5,002531,天顺风能,1.89%,63.45,321.08
000549,2020Q4,6,002555,三七互娱,1.81%,9.42,307.66
000549,2020Q4,7,300059,东方财富,1.71%,18.1,290.51
000549,2020Q4,8,603799,华友钴业,1.66%,9.62,282.78
000549,2020Q4,9,002174,游族网络,1.51%,13.67,256.86
000549,2020Q4,10,300383,光环新网,1.43%,10.14,242.65
000577,2021Q1,1,000513,丽珠集团,8.74%,735.85,30729.17
000577,2021Q1,2,600519,贵州茅台,8.29%,14.49,29119.85
000577,2021Q1,3,300750,宁德时代,8.23%,89.8,28930.32
000577,2021Q1,4,601668,中国建筑,7.47%,5057.29,26247.32
000577,2021Q1,5,600048,保利地产,5.80%,1432.01,20377.57
000577,2021Q1,6,002867,周大生,5.72%,575.06,20115.43
000577,2021Q1,7,600522,中天科技,4.78%,1466.21,16788.06
000577,2021Q1,8,002624,完美世界,4.75%,844.51,16704.4
000577,2021Q1,9,002236,大华股份,4.68%,666.87,16451.68
000577,2021Q1,10,601012,隆基股份,4.00%,159.82,14064.14
000577,2020Q1,1,300750,宁德时代,10.44%,114.72,40278.71
000577,2020Q1,2,600519,贵州茅台,7.65%,14.77,29519.85
000577,2020Q1,3,000513,丽珠集团,7.64%,727.78,29475.16
000577,2020Q1,4,600486,扬农化工,6.82%,199.36,26315.85
000577,2020Q1,5,603218,日月股份,5.66%,721.78,21833.86
000577,2020Q1,6,002624,完美世界,5.64%,737.27,21749.35
000577,2020Q1,7,601012,隆基股份,5.25%,219.52,20239.97
000577,2020Q1,8,002867,周大生,4.90%,708.83,18890.19
000577,2020Q1,9,600048,保利地产,4.14%,1009.81,15975.25
000577,2020Q1,10,600031,三一重工,3.93%,433.06,15148.45
000577,2020Q2,1,300750,宁德时代,9.46%,167.07,34950.67
000577,2020Q2,2,000513,丽珠集团,9.35%,702.02,34546.49
000577,2020Q2,3,600519,贵州茅台,7.94%,17.57,29315.55
000577,2020Q2,4,002624,完美世界,6.42%,712.57,23728.41
000577,2020Q2,5,600690,海尔智家,5.68%,961.67,20983.59
000577,2020Q2,6,000858,五粮液,5.29%,88.47,19551.25
000577,2020Q2,7,600048,保利地产,5.26%,1221.61,19411.44
000577,2020Q2,8,600486,扬农化工,5.15%,216.83,19016.2
000577,2020Q2,9,600196,复星医药,4.91%,369.11,18126.99
000577,2020Q2,10,603816,顾家家居,4.85%,297.12,17916.07
000577,2020Q3,1,300750,宁德时代,10.03%,179.08,31224.07
000577,2020Q3,2,000513,丽珠集团,9.88%,640.97,30772.95
000577,2020Q3,3,600519,贵州茅台,8.79%,18.71,27370.48
000577,2020Q3,4,002624,完美世界,8.46%,456.84,26332.07
000577,2020Q3,5,002508,老板电器,7.75%,775.4,24122.82
000577,2020Q3,6,600048,保利地产,7.05%,1485.09,21949.68
000577,2020Q3,7,600690,海尔智家,6.41%,1126.63,19941.27
000577,2020Q3,8,000858,五粮液,5.62%,102.26,17498.25
000577,2020Q3,9,000651,格力电器,4.83%,266.04,15049.97
000577,2020Q3,10,002867,周大生,4.73%,664.48,14731.62
000577,2020Q4,1,000513,丽珠集团,10.05%,793.54,31170.33
000577,2020Q4,2,002508,老板电器,9.25%,1008.38,28678.29
000577,2020Q4,3,002624,完美世界,9.13%,595.24,28303.51
000577,2020Q4,4,600048,保利地产,8.90%,1856.17,27601.3
000577,2020Q4,5,300750,宁德时代,7.43%,191.53,23058.08
000577,2020Q4,6,000651,格力电器,6.85%,407.03,21247.04
000577,2020Q4,7,600519,贵州茅台,6.81%,19.02,21131.22
000577,2020Q4,8,600690,海尔智家,5.63%,1212.46,17459.36
000577,2020Q4,9,000858,五粮液,4.70%,126.54,14577.87
000577,2020Q4,10,002867,周大生,4.57%,774.18,14182.91
000586,2021Q1,1,002001,新和成,8.35%,68.68,2625.64
000586,2021Q1,2,300630,普利制药,8.13%,59.99,2556.65
000586,2021Q1,3,300316,晶盛机电,7.62%,72.74,2396.11
000586,2021Q1,4,300523,辰安科技,7.48%,93.47,2351.62
000586,2021Q1,5,300253,卫宁健康,7.13%,136.63,2242.02
000586,2021Q1,6,002138,顺络电子,6.29%,59.6,1977.4
000586,2021Q1,7,002179,中航光电,5.79%,26.93,1820.35
000586,2021Q1,8,002025,航天电器,5.25%,35.07,1650.4
000586,2021Q1,9,002049,紫光国微,5.20%,15.3,1636.56
000586,2021Q1,10,300747,锐科激光,5.00%,19.24,1571.55
000586,2020Q1,1,300747,锐科激光,8.58%,44.48,3907.84
000586,2020Q1,2,300316,晶盛机电,8.23%,124.66,3749.82
000586,2020Q1,3,300523,辰安科技,6.70%,93.47,3049.82
000586,2020Q1,4,002449,国星光电,6.56%,293.13,2989.92
000586,2020Q1,5,300630,普利制药,5.52%,59.99,2512.86
000586,2020Q1,6,300253,卫宁健康,5.25%,136.63,2390.94
000586,2020Q1,7,002001,新和成,5.08%,68.68,2313.14
000586,2020Q1,8,002025,航天电器,5.02%,35.07,2285.87
000586,2020Q1,9,300378,鼎捷软件,4.98%,83.21,2267.55
000586,2020Q1,10,002138,顺络电子,4.97%,92.27,2262.36
000586,2020Q2,1,300316,晶盛机电,9.52%,152.74,4681.56
000586,2020Q2,2,300673,佩蒂股份,8.57%,110.76,4212.2
000586,2020Q2,3,300523,辰安科技,7.79%,93.47,3831.2
000586,2020Q2,4,002179,中航光电,7.00%,74.36,3442.78
000586,2020Q2,5,002449,国星光电,6.60%,293.13,3247.88
000586,2020Q2,6,300078,思创医惠,5.68%,237.19,2794.1
000586,2020Q2,7,300747,锐科激光,5.63%,44.48,2766.09
000586,2020Q2,8,300699,光威复材,5.55%,38.26,2728.94
000586,2020Q2,9,300395,菲利华,4.87%,55.18,2393.9
000586,2020Q2,10,300630,普利制药,4.86%,59.99,2388.09
000586,2020Q3,1,300523,辰安科技,9.71%,113.78,5329.3
000586,2020Q3,2,300673,佩蒂股份,8.52%,120.28,4676.49
000586,2020Q3,3,300316,晶盛机电,8.49%,188.39,4660.83
000586,2020Q3,4,002449,国星光电,6.19%,293.13,3400.3
000586,2020Q3,5,300747,锐科激光,5.88%,29.65,3227.03
000586,2020Q3,6,300078,思创医惠,5.84%,237.19,3209.18
000586,2020Q3,7,300420,五洋停车,5.62%,534.54,3084.31
000586,2020Q3,8,002179,中航光电,5.55%,74.36,3049.43
000586,2020Q3,9,300630,普利制药,5.29%,39.25,2902.29
000586,2020Q3,10,002933,新兴装备,4.80%,75.14,2636.71
000586,2020Q4,1,300523,辰安科技,7.23%,103.14,4043.2
000586,2020Q4,2,300253,卫宁健康,7.17%,191.35,4012.63
000586,2020Q4,3,002891,中宠股份,6.53%,168.59,3655.03
000586,2020Q4,4,300316,晶盛机电,6.43%,188.39,3600.18
000586,2020Q4,5,300420,五洋停车,5.67%,534.54,3175.18
000586,2020Q4,6,300673,佩蒂股份,5.52%,120.28,3089.99
000586,2020Q4,7,300699,光威复材,5.12%,57.82,2866.14
000586,2020Q4,8,300114,中航电测,5.00%,276.5,2795.37
000586,2020Q4,9,002850,科达利,4.97%,66.53,2782.28
000586,2020Q4,10,002449,国星光电,4.52%,230.99,2531.65
000592,2021Q1,1,600519,贵州茅台,5.09%,1.44,2892.96
000592,2021Q1,2,600567,山鹰国际,4.93%,765.38,2801.29
000592,2021Q1,3,300316,晶盛机电,4.40%,75.85,2498.65
000592,2021Q1,4,000858,五粮液,4.13%,8.75,2344.83
000592,2021Q1,5,002206,海利得,4.12%,396.21,2341.6
000592,2021Q1,6,601888,中国中免,3.96%,7.35,2249.69
000592,2021Q1,7,000049,德赛电池,3.51%,29.21,1994.63
000592,2021Q1,8,600887,伊利股份,3.34%,47.47,1900.29
000592,2021Q1,9,300750,宁德时代,3.31%,5.83,1878.25
000592,2021Q1,10,603501,韦尔股份,3.20%,7.09,1820.14
000592,2020Q1,1,600887,伊利股份,4.67%,78.63,3488.88
000592,2020Q1,2,002709,天赐材料,4.67%,33.6,3487.95
000592,2020Q1,3,600884,杉杉股份,4.54%,187.98,3389.28
000592,2020Q1,4,300724,捷佳伟创,4.49%,23.02,3351.71
000592,2020Q1,5,603486,科沃斯,4.44%,37.51,3318.89
000592,2020Q1,6,300750,宁德时代,4.43%,9.43,3310.97
000592,2020Q1,7,601888,中国中免,4.25%,11.25,3177.56
000592,2020Q1,8,600519,贵州茅台,3.85%,1.44,2877.12
000592,2020Q1,9,300122,智飞生物,3.24%,16.36,2419.81
000592,2020Q1,10,600711,盛屯矿业,2.64%,214.94,1968.85
000592,2020Q2,1,601888,中国中免,5.53%,3.87,862.78
000592,2020Q2,2,601012,隆基股份,5.08%,10.57,792.86
000592,2020Q2,3,300750,宁德时代,4.63%,3.45,721.74
000592,2020Q2,4,300122,智飞生物,4.12%,4.61,642.22
000592,2020Q2,5,000568,泸州老窖,4.09%,4.44,637.36
000592,2020Q2,6,600438,通威股份,3.72%,21.86,581.04
000592,2020Q2,7,603806,福斯特,3.68%,7.84,573.32
000592,2020Q2,8,688169,石头科技,3.58%,0.93,558.94
000592,2020Q2,9,002812,恩捷股份,3.52%,6.01,549.73
000592,2020Q2,10,000858,五粮液,3.30%,2.33,514.93
000592,2020Q3,1,603686,龙马环卫,4.20%,27.96,681.39
000592,2020Q3,2,002475,立讯精密,3.48%,11.01,565.4
000592,2020Q3,3,300122,智飞生物,3.43%,5.55,555.83
000592,2020Q3,4,002920,德赛西威,3.36%,8.89,545.22
000592,2020Q3,5,603881,数据港,3.14%,4.72,510.09
000592,2020Q3,6,600988,赤峰黄金,2.98%,40.68,484.09
000592,2020Q3,7,000799,酒鬼酒,2.98%,6.32,483.54
000592,2020Q3,8,601012,隆基股份,2.91%,11.61,472.88
000592,2020Q3,9,688388,嘉元科技,2.75%,7.92,446.26
000592,2020Q3,10,002050,三花智控,2.75%,20.36,445.86
000592,2020Q4,1,601398,工商银行,5.42%,151.36,779.5
000592,2020Q4,2,603707,健友股份,4.09%,11.65,588.02
000592,2020Q4,3,000002,万科A,4.08%,22.88,586.87
000592,2020Q4,4,603517,绝味食品,3.94%,10.96,567.18
000592,2020Q4,5,002233,塔牌集团,3.72%,43.3,535.19
000592,2020Q4,6,300767,震安科技,3.55%,7.18,511.22
000592,2020Q4,7,002624,完美世界,3.52%,10.66,506.88
000592,2020Q4,8,002605,姚记科技,3.41%,16.42,490.96
000592,2020Q4,9,002777,久远银海,3.28%,12.12,472.07
000592,2020Q4,10,000661,长春高新,2.89%,0.76,416.48
000594,2021Q1,1,601233,桐昆股份,8.91%,1056.82,21823.32
000594,2021Q1,2,002597,金禾实业,7.42%,461.38,18178.4
000594,2021Q1,3,002064,华峰化学,5.98%,1251.43,14641.77
000594,2021Q1,4,601966,玲珑轮胎,5.54%,289.92,13568.27
000594,2021Q1,5,600409,三友化工,5.46%,1235.62,13381.74
000594,2021Q1,6,600346,恒力石化,5.44%,454.53,13331.41
000594,2021Q1,7,002493,荣盛石化,5.25%,466.92,12858.92
000594,2021Q1,8,603612,索通发展,5.20%,777.74,12747.13
000594,2021Q1,9,000100,TCL科技,5.07%,1329.33,12415.92
000594,2021Q1,10,600219,南山铝业,4.94%,3504.97,12092.15
000594,2020Q1,1,601233,桐昆股份,8.38%,94.98,1955.57
000594,2020Q1,2,601966,玲珑轮胎,6.56%,43.55,1531.64
000594,2020Q1,3,600346,恒力石化,6.05%,50.48,1411.93
000594,2020Q1,4,002597,金禾实业,5.92%,42.62,1382.17
000594,2020Q1,5,000902,新洋丰,5.59%,81.59,1305.44
000594,2020Q1,6,002493,荣盛石化,5.59%,47.22,1303.86
000594,2020Q1,7,002064,华峰化学,5.57%,128.82,1299.79
000594,2020Q1,8,000100,TCL科技,5.54%,182.49,1292.03
000594,2020Q1,9,002027,分众传媒,4.93%,116.52,1150.05
000594,2020Q1,10,600409,三友化工,4.62%,105.26,1078.92
000594,2020Q2,1,002493,荣盛石化,8.32%,23.09,433.17
000594,2020Q2,2,601966,玲珑轮胎,7.96%,14.2,414.64
000594,2020Q2,3,601233,桐昆股份,7.37%,27.74,383.64
000594,2020Q2,4,600547,山东黄金,6.66%,13.59,346.67
000594,2020Q2,5,600346,恒力石化,5.87%,16.47,305.68
000594,2020Q2,6,000975,银泰黄金,5.75%,28.57,299.46
000594,2020Q2,7,002027,分众传媒,5.47%,35.29,284.79
000594,2020Q2,8,601318,中国平安,4.12%,2.81,214.29
000594,2020Q2,9,002597,金禾实业,4.00%,6.57,208.27
000594,2020Q2,10,000902,新洋丰,3.83%,16.83,199.27
000594,2020Q3,1,600547,山东黄金,8.84%,10.53,385.69
000594,2020Q3,2,000975,银泰黄金,7.80%,21.7,340.26
000594,2020Q3,3,601233,桐昆股份,7.14%,24.39,311.22
000594,2020Q3,4,002493,荣盛石化,4.97%,17.64,216.97
000594,2020Q3,5,601966,玲珑轮胎,4.94%,10.67,215.53
000594,2020Q3,6,300737,科顺股份,4.89%,10.82,213.48
000594,2020Q3,7,002597,金禾实业,4.22%,8.01,183.99
000594,2020Q3,8,600031,三一重工,4.19%,9.73,182.53
000594,2020Q3,9,300699,光威复材,4.06%,2.82,177.15
000594,2020Q3,10,002918,蒙娜丽莎,4.06%,5.92,177.07
000594,2020Q4,1,600547,山东黄金,9.12%,11.32,388.8
000594,2020Q4,2,601966,玲珑轮胎,7.68%,16.55,327.19
000594,2020Q4,3,000975,银泰黄金,7.17%,21.18,305.63
000594,2020Q4,4,002648,卫星石化,5.43%,17.73,231.2
000594,2020Q4,5,002597,金禾实业,5.07%,10.68,216.16
000594,2020Q4,6,002353,杰瑞股份,4.97%,9.57,211.59
000594,2020Q4,7,300699,光威复材,4.18%,3.59,178.15
000594,2020Q4,8,000625,长安汽车,3.97%,16.01,169.39
000594,2020Q4,9,002206,海利得,3.93%,48.3,167.6
000594,2020Q4,10,002918,蒙娜丽莎,3.79%,7.63,161.37
000628,2021Q1,1,002884,凌霄泵业,9.63%,743.07,21786.88
000628,2021Q1,2,601877,正泰电器,9.09%,566.39,20559.88
000628,2021Q1,3,603989,艾华集团,8.23%,633.8,18602.15
000628,2021Q1,4,600690,海尔智家,7.84%,568.45,17724.34
000628,2021Q1,5,002372,伟星新材,7.74%,693.11,17507.9
000628,2021Q1,6,603187,海容冷链,7.33%,316.93,16581.69
000628,2021Q1,7,601225,陕西煤业,7.05%,1442.14,15950.04
000628,2021Q1,8,600519,贵州茅台,6.83%,7.69,15452.63
000628,2021Q1,9,000860,顺鑫农业,6.23%,300.13,14085.26
000628,2021Q1,10,600885,宏发股份,4.68%,214.34,10584.05
000628,2020Q1,1,601877,正泰电器,8.76%,464.05,18172.31
000628,2020Q1,2,002884,凌霄泵业,8.10%,702.64,16793.17
000628,2020Q1,3,600519,贵州茅台,7.60%,7.89,15767.62
000628,2020Q1,4,000860,顺鑫农业,6.72%,192.09,13934.53
000628,2020Q1,5,600690,海尔智家,6.27%,445.32,13007.8
000628,2020Q1,6,603989,艾华集团,5.98%,462.81,12403.24
000628,2020Q1,7,603187,海容冷链,5.23%,180.92,10855.43
000628,2020Q1,8,000333,美的集团,4.90%,103.31,10169.37
000628,2020Q1,9,603337,杰克股份,4.23%,288.58,8778.5
000628,2020Q1,10,601225,陕西煤业,4.16%,923.67,8627.05
000628,2020Q2,1,002884,凌霄泵业,9.04%,592.38,13547.83
000628,2020Q2,2,601877,正泰电器,7.36%,364.18,11023.81
000628,2020Q2,3,600690,海尔智家,6.93%,476.02,10386.76
000628,2020Q2,4,600519,贵州茅台,6.84%,6.14,10243.09
000628,2020Q2,5,000860,顺鑫农业,5.90%,146.98,8842.58
000628,2020Q2,6,000333,美的集团,5.21%,107.47,7802.01
000628,2020Q2,7,601225,陕西煤业,4.88%,872.07,7316.65
000628,2020Q2,8,603337,杰克股份,4.77%,282.38,7138.59
000628,2020Q2,9,000002,万科A,4.58%,244.96,6863.68
000628,2020Q2,10,603187,海容冷链,4.21%,123.54,6299.51
000628,2020Q3,1,002884,凌霄泵业,8.68%,501.79,8485.27
000628,2020Q3,2,600519,贵州茅台,8.01%,5.35,7825.09
000628,2020Q3,3,600690,海尔智家,7.15%,394.58,6984.07
000628,2020Q3,4,603337,杰克股份,6.68%,297.98,6525.79
000628,2020Q3,5,000333,美的集团,5.95%,97.23,5813.12
000628,2020Q3,6,002706,良信股份,5.83%,341.43,5695.09
000628,2020Q3,7,000860,顺鑫农业,5.79%,99.26,5656.09
000628,2020Q3,8,601225,陕西煤业,5.64%,765.11,5516.43
000628,2020Q3,9,300144,宋城演艺,4.51%,254.97,4410.98
000628,2020Q3,10,000651,格力电器,4.08%,70.4,3982.71
000628,2020Q4,1,002884,凌霄泵业,8.27%,472.06,6684.3
000628,2020Q4,2,600519,贵州茅台,8.17%,5.95,6609.45
000628,2020Q4,3,600690,海尔智家,7.91%,444.07,6394.61
000628,2020Q4,4,300144,宋城演艺,7.11%,230.2,5750.33
000628,2020Q4,5,002706,良信股份,7.05%,482.36,5701.46
000628,2020Q4,6,603337,杰克股份,6.72%,315.54,5436.77
000628,2020Q4,7,000333,美的集团,6.44%,107.61,5210.62
000628,2020Q4,8,600887,伊利股份,5.11%,138.36,4131.48
000628,2020Q4,9,000651,格力电器,4.51%,69.84,3645.82
000628,2020Q4,10,601225,陕西煤业,4.51%,487.15,3643.89
000688,2021Q1,1,600031,三一重工,6.74%,5.96,203.49
000688,2021Q1,2,600519,贵州茅台,6.13%,0.09,185.23
000688,2021Q1,3,601888,中国中免,5.67%,0.56,171.4
000688,2021Q1,4,000001,平安银行,5.16%,7.08,155.92
000688,2021Q1,5,601012,隆基股份,4.95%,1.7,149.6
000688,2021Q1,6,000858,五粮液,4.54%,0.51,137.02
000688,2021Q1,7,000333,美的集团,4.12%,1.51,124.34
000688,2021Q1,8,002594,比亚迪,3.49%,0.64,105.29
000688,2021Q1,9,601166,兴业银行,3.26%,4.09,98.53
000688,2021Q1,10,601318,中国平安,3.25%,1.25,98.04
000688,2020Q1,1,600519,贵州茅台,4.60%,0.67,1343.06
