,fund_code,short_name,name,fund_type,full_name
5039,006560,HXSCGGETFLJA,华夏四川国改ETF联接A,联接基金,HUAXIASICHUANGUOGAIETFLIANJIEA
5040,006561,HXSCGGETFLJC,华夏四川国改ETF联接C,联接基金,HUAXIASICHUANGUOGAIETFLIANJIEC
5041,006562,ZODZZQC,中欧短债债券C,债券型,ZHONGOUDUANZHAIZHAIQUANC
5042,006563,AXYXCZZQ,安信优享纯债债券,债券型,ANXINYOUXIANGCHUNZHAIZHAIQUAN
5043,006564,YXYFJXHBHH,圆信永丰精选回报混合,混合型,YUANXINYONGFENGJINGXUANHUIBAOHUNHE
5044,006565,GDZTDKZ,光大尊泰定开债,定开债券,GUANGDAZUNTAIDINGKAIZHAI
5045,006567,ZTXYLHPZHH,中泰星元灵活配置混合,混合型,ZHONGTAIXINGYUANLINGHUOPEIZHIHUNHE
5046,006568,GLAHYLXHH,国联安行业领先混合,混合型,GUOLIANANHANGYELINGXIANHUNHE
5047,006569,GLAZZYY100C,国联安中证医药100C,股票指数,GUOLIANANZHONGZHENGYIYAO100C
5048,006570,ZJJYA,中金金元A,债券型,ZHONGJINJINYUANA
5049,006571,ZJJYC,中金金元C,债券型,ZHONGJINJINYUANC
5050,006572,BYYTCZZQC,宝盈盈泰纯债债券C,债券型,BAOYINGYINGTAICHUNZHAIZHAIQUANC
5051,006573,RBHYLDHHA,人保行业轮动混合A,混合型,RENBAOHANGYELUNDONGHUNHEA
5052,006574,RBHYLDHHC,人保行业轮动混合C,混合型,RENBAOHANGYELUNDONGHUNHEC
5053,006575,HAYL2030SNFOF,华安养老2030三年(FOF),混合-FOF,HUAANYANGLAO2030SANNIANFOF
5054,006576,YYCYZQA,永赢诚益债券A,债券型,YONGYINGCHENGYIZHAIQUANA
5055,006577,YYCYZQC,永赢诚益债券C,债券型,YONGYINGCHENGYIZHAIQUANC
5056,006578,TKZZGGTFYZSA,泰康中证港股通非银指数A,股票指数,TAIKANGZHONGZHENGGANGGUTONGFEIYINZHISHUA
5057,006579,TKZZGGTFYZSC,泰康中证港股通非银指数C,股票指数,TAIKANGZHONGZHENGGANGGUTONGFEIYINZHISHUC
5058,006580,XQATYLSNFOF,兴全安泰养老三年(FOF),混合-FOF,XINGQUANANTAIYANGLAOSANNIANFOF
5059,006581,JXYXWJYLFOF,建信优享稳健养老(FOF),混合-FOF,JIANXINYOUXIANGWENJIANYANGLAOFOF
5060,006582,BSFY3GYDKZ,博时富永3个月定开债,定开债券,BOSHIFUYONG3GEYUEDINGKAIZHAI
5061,006583,ZXBCJTZQA,中信保诚景泰债券A,债券型,ZHONGXINBAOCHENGJINGTAIZHAIQUANA
5062,006584,ZXBCJTZQC,中信保诚景泰债券C,债券型,ZHONGXINBAOCHENGJINGTAIZHAIQUANC
5063,006585,NFBYZQC,南方宝元债券C,债券型,NANFANGBAOYUANZHAIQUANC
5064,006586,NFAYHHC,南方安裕混合C,混合型,NANFANGANYUHUNHEC
5065,006587,NFYXFHHHC,南方优享分红混合C,混合型,NANFANGYOUXIANGFENHONGHUNHEC
5066,006588,ZJJLCZDKA,中加聚利纯债定开A,定开债券,ZHONGJIAJULICHUNZHAIDINGKAIA
5067,006589,ZJJLCZDKC,中加聚利纯债定开C,定开债券,ZHONGJIAJULICHUNZHAIDINGKAIC
5068,006590,NFXYXLHPZHHC,南方新优享灵活配置混合C,混合型,NANFANGXINYOUXIANGLINGHUOPEIZHIHUNHEC
5069,006591,GFJMZDZA,广发景明中短债A,债券型,GUANGFAJINGMINGZHONGDUANZHAIA
5070,006592,GFJMZDZC,广发景明中短债C,债券型,GUANGFAJINGMINGZHONGDUANZHAIC
5071,006593,BDZZ500ZQA,博道中证500增强A,股票指数,BODAOZHONGZHENG500ZENGQIANGA
5072,006594,BDZZ500ZQC,博道中证500增强C,股票指数,BODAOZHONGZHENG500ZENGQIANGC
5073,006595,GFGGTYZZZHH,广发港股通优质增长混合,混合型,GUANGFAGANGGUTONGYOUZHIZENGZHANGHUNHE
5074,006596,GTJHCZZQ,国泰聚禾纯债债券,债券型,GUOTAIJUHECHUNZHAIZHAIQUAN
5075,006597,GTLXZDZZQA,国泰利享中短债债券A,债券型,GUOTAILIXIANGZHONGDUANZHAIZHAIQUANA
5076,006598,GTLXZDZZQC,国泰利享中短债债券C,债券型,GUOTAILIXIANGZHONGDUANZHAIZHAIQUANC
5077,006599,GSABAFCZZQ,国寿安保安丰纯债债券,债券型,GUOSHOUANBAOANFENGCHUNZHAIZHAIQUAN
5078,006600,RBHS300ZS,人保沪深300指数,股票指数,RENBAOHUSHEN300ZHISHU
5079,006601,GRRTLHPZHHA,国融融泰灵活配置混合A,混合型,GUORONGRONGTAILINGHUOPEIZHIHUNHEA
5080,006602,GRRTLHPZHHC,国融融泰灵活配置混合C,混合型,GUORONGRONGTAILINGHUOPEIZHIHUNHEC
5081,006603,JSHRJXGP,嘉实互融精选股票,股票型,JIASHIHURONGJINGXUANGUPIAO
5082,006604,JSXFJXGPA,嘉实消费精选股票A,股票型,JIASHIXIAOFEIJINGXUANGUPIAOA
5083,006605,JSXFJXGPC,嘉实消费精选股票C,股票型,JIASHIXIAOFEIJINGXUANGUPIAOC
5084,006606,HDYFZDZZQA,泓德裕丰中短债债券A,债券型,HONGDEYUFENGZHONGDUANZHAIZHAIQUANA
5085,006607,HDYFZDZZQC,泓德裕丰中短债债券C,债券型,HONGDEYUFENGZHONGDUANZHAIZHAIQUANC
5086,006608,HDYJYXHH,泓德研究优选混合,混合型,HONGDEYANJIUYOUXUANHUNHE
5087,006609,SWLXATRLZDZA,申万菱信安泰瑞利中短债A,债券型,SHENWANLINGXINANTAIRUILIZHONGDUANZHAIA
5088,006610,YHYJHHFQS,银华远见混合发起式,混合型,YINHUAYUANJIANHUNHEFAQISHI
5089,006611,RBZZ500ZS,人保中证500指数,股票指数,RENBAOZHONGZHENG500ZHISHU
5090,006612,YHXYJXYNDKZ,银华信用精选一年定开债,定开债券,YINHUAXINYONGJINGXUANYINIANDINGKAIZHAI
5091,006613,FRFJZXJRZCZ,富荣富金专项金融债纯债,债券型,FURONGFUJINZHUANXIANGJINRONGZHAICHUNZHAI
5092,006614,JSGGTXJJZSC,嘉实港股通新经济指数C,股票指数,JIASHIGANGGUTONGXINJINGJIZHISHUC
5093,006615,GYZLXXCYHHA,工银战略新兴产业混合A,混合型,GONGYINZHANLUEXINXINGCHANYEHUNHEA
5094,006616,GYZLXXCYHHC,工银战略新兴产业混合C,混合型,GONGYINZHANLUEXINXINGCHANYEHUNHEC
5095,006617,GYRZDKZQ,工银瑞泽定开债券,定开债券,GONGYINRUIZEDINGKAIZHAIQUAN
5096,006618,CJKZZZQA,长江可转债债券A,债券型,CHANGJIANGKEZHUANZHAIZHAIQUANA
5097,006619,CJKZZZQC,长江可转债债券C,债券型,CHANGJIANGKEZHUANZHAIZHAIQUANC
5098,006620,HXYL2045FOFA,华夏养老2045(FOF)A,混合-FOF,HUAXIAYANGLAO2045FOFA
5099,006621,HXYL2045FOFC,华夏养老2045(FOF)C,混合-FOF,HUAXIAYANGLAO2045FOFC
5100,006622,HXYL2035FOFA,华夏养老2035(FOF)A,混合-FOF,HUAXIAYANGLAO2035FOFA
5101,006623,HXYL2035FOFC,华夏养老2035(FOF)C,混合-FOF,HUAXIAYANGLAO2035FOFC
5102,006624,ZTYHJZYXHH,中泰玉衡价值优选混合,混合型,ZHONGTAIYUHENGJIAZHIYOUXUANHUNHE
5103,006625,HAJXCZZQ,汇安嘉鑫纯债债券,债券型,HUIANJIAXINCHUNZHAIZHAIQUAN
5104,006626,SXZQCDZA,山西证券超短债A,债券型,SHANXIZHENGQUANCHAODUANZHAIA
5105,006627,SXZQCDZC,山西证券超短债C,债券型,SHANXIZHENGQUANCHAODUANZHAIC
5106,006629,ZSXYZDZA,招商鑫悦中短债A,债券型,ZHAOSHANGXINYUEZHONGDUANZHAIA
5107,006630,ZSXYZDZC,招商鑫悦中短债C,债券型,ZHAOSHANGXINYUEZHONGDUANZHAIC
5108,006631,XYZLA,鑫元臻利A,债券型,XINYUANZHENLIA
5109,006632,XYZLC,鑫元臻利C,债券型,XINYUANZHENLIC
5110,006633,BSZZ13ZJZZSA,博时中债1-3政金债指数A,债券指数,BOSHIZHONGZHAI13ZHENGJINZHAIZHISHUA
5111,006634,BSZZ13ZJZZSC,博时中债1-3政金债指数C,债券指数,BOSHIZHONGZHAI13ZHENGJINZHAIZHISHUC
5112,006635,YYWYZQ,永赢伟益债券,债券型,YONGYINGWEIYIZHAIQUAN
5113,006636,HFHXCZZQA,华富恒欣纯债债券A,债券型,HUAFUHENGXINCHUNZHAIZHAIQUANA
5114,006637,HFHXCZZQC,华富恒欣纯债债券C,债券型,HUAFUHENGXINCHUNZHAIZHAIQUANC
5115,006638,RBXSCZA,人保鑫盛纯债A,债券型,RENBAOXINSHENGCHUNZHAIA
5116,006639,RBXSCZC,人保鑫盛纯债C,债券型,RENBAOXINSHENGCHUNZHAIC
5117,006640,ZJXY6GYDKZA,中金新元6个月定开债A,定开债券,ZHONGJINXINYUAN6GEYUEDINGKAIZHAIA
5118,006641,ZJXY6GYDKZC,中金新元6个月定开债C,定开债券,ZHONGJINXINYUAN6GEYUEDINGKAIZHAIC
5119,006642,HTBXJNLDK,华泰保兴吉年利定开,混合型,HUATAIBAOXINGJINIANLIDINGKAI
5120,006644,HYYFXFSJHH,弘毅远方消费升级混合,混合型,HONGYIYUANFANGXIAOFEISHENGJIHUNHE
5121,006645,YHAFZDQZQ,银华安丰中短期债券,债券型,YINHUAANFENGZHONGDUANQIZHAIQUAN
5122,006646,HTFDZZQA,汇添富短债债券A,债券型,HUITIANFUDUANZHAIZHAIQUANA
5123,006647,HTFDZZQC,汇添富短债债券C,债券型,HUITIANFUDUANZHAIZHAIQUANC
5124,006648,HADYZHHA,汇安多因子混合A,混合型,HUIANDUOYINZIHUNHEA
5125,006649,HADYZHHC,汇安多因子混合C,混合型,HUIANDUOYINZIHUNHEC
5126,006650,ZSAQZQ,招商安庆债券,债券型,ZHAOSHANGANQINGZHAIQUAN
5127,006652,FGJRDCHYHHA,富国金融地产行业混合A,混合型,FUGUOJINRONGDICHANHANGYEHUNHEA
5128,006653,NFCLDKZFQS,南方畅利定开债发起式,定开债券,NANFANGCHANGLIDINGKAIZHAIFAQISHI
5129,006654,HTZJJJXDKZA,华泰紫金季季享定开债A,定开债券,HUATAIZIJINJIJIXIANGDINGKAIZHAIA
5130,006655,HTZJJJXDKZC,华泰紫金季季享定开债C,定开债券,HUATAIZIJINJIJIXIANGDINGKAIZHAIC
5131,006656,FZFBZZ500ETFLJA,方正富邦中证500ETF联接A,联接基金,FANGZHENGFUBANGZHONGZHENG500ETFLIANJIEA
5132,006657,FZFBZZ500ETFLJC,方正富邦中证500ETF联接C,联接基金,FANGZHENGFUBANGZHONGZHENG500ETFLIANJIEC
5133,006658,CTZZXGHLDQZSA,财通中证香港红利等权指数A,股票指数,CAITONGZHONGZHENGXIANGGANGHONGLIDENGQUANZHISHUA
5134,006659,CTZZXGHLDQZSC,财通中证香港红利等权指数C,股票指数,CAITONGZHONGZHENGXIANGGANGHONGLIDENGQUANZHISHUC
5135,006660,YYCYZQA,永赢昌益债券A,债券型,YONGYINGCHANGYIZHAIQUANA
5136,006661,YYCYZQC,永赢昌益债券C,债券型,YONGYINGCHANGYIZHAIQUANC
5137,006662,YFDAYCDZA,易方达安悦超短债A,债券型,YIFANGDAANYUECHAODUANZHAIA
5138,006663,YFDAYCDZC,易方达安悦超短债C,债券型,YIFANGDAANYUECHAODUANZHAIC
5139,006664,YFDAYCDZF,易方达安悦超短债F,债券型,YIFANGDAANYUECHAODUANZHAIF
5140,006665,HXDKZQA,华夏鼎康债券A,债券型,HUAXIADINGKANGZHAIQUANA
5141,006666,HXDKZQC,华夏鼎康债券C,债券型,HUAXIADINGKANGZHAIQUANC
5142,006667,NHRYDQKFZQ,南华瑞元定期开放债券,定开债券,NANHUARUIYUANDINGQIKAIFANGZHAIQUAN
5143,006668,HXZDZZQA,华夏中短债债券A,债券型,HUAXIAZHONGDUANZHAIZHAIQUANA
5144,006669,HXZDZZQC,华夏中短债债券C,债券型,HUAXIAZHONGDUANZHAIZHAIQUANC
5145,006670,GFJXCZZQ,广发景秀纯债债券,债券型,GUANGFAJINGXIUCHUNZHAIZHAIQUAN
5146,006671,GFXFSJGP,广发消费升级股票,股票型,GUANGFAXIAOFEISHENGJIGUPIAO
5147,006672,GFZCDZZQA,广发招财短债债券A,债券型,GUANGFAZHAOCAIDUANZHAIZHAIQUANA
5148,006673,GFZCDZZQC,广发招财短债债券C,债券型,GUANGFAZHAOCAIDUANZHAIZHAIQUANC
5149,006674,DCJXCZZQB,大成景旭纯债债券B,债券型,DACHENGJINGXUCHUNZHAIZHAIQUANB
5150,006675,BYPPXFGPA,宝盈品牌消费股票A,股票型,BAOYINGPINPAIXIAOFEIGUPIAOA
5151,006676,BYPPXFGPC,宝盈品牌消费股票C,股票型,BAOYINGPINPAIXIAOFEIGUPIAOC
5152,006677,ZYWHDZZQA,中银稳汇短债债券A,债券型,ZHONGYINWENHUIDUANZHAIZHAIQUANA
5153,006678,ZYWHDZZQC,中银稳汇短债债券C,债券型,ZHONGYINWENHUIDUANZHAIZHAIQUANC
5154,006679,GFDQSSYZSMYXHA,广发道琼斯石油指数美元现汇A,QDII-指数,GUANGFADAOQIONGSISHIYOUZHISHUMEIYUANXIANHUIA
5155,006680,GFDQSSYZSMYXHC,广发道琼斯石油指数美元现汇C,QDII-指数,GUANGFADAOQIONGSISHIYOUZHISHUMEIYUANXIANHUIC
5156,006681,JSCCJTJLCZ,景顺长城景泰聚利纯债,债券型,JINGSHUNCHANGCHENGJINGTAIJULICHUNZHAI
5157,006682,JSCCZZ500ZQ,景顺长城中证500增强,股票指数,JINGSHUNCHANGCHENGZHONGZHENG500ZENGQIANG
5158,006683,FGGYQYZZQD,富国国有企业债债券D,债券型,FUGUOGUOYOUQIYEZHAIZHAIQUAND
5159,006684,FGXYZZQD,富国信用债债券D,债券型,FUGUOXINYONGZHAIZHAIQUAND
5160,006686,RBAHSGYDKZ,人保安惠三个月定开债,定开债券,RENBAOANHUISANGEYUEDINGKAIZHAI
5161,006687,FZFBSZ100ETFLJA,方正富邦深证100ETF联接A,联接基金,FANGZHENGFUBANGSHENZHENG100ETFLIANJIEA
5162,006688,FZFBSZ100ETFLJC,方正富邦深证100ETF联接C,联接基金,FANGZHENGFUBANGSHENZHENG100ETFLIANJIEC
5163,006689,FZFBXHHHA,方正富邦信泓混合A,混合型,FANGZHENGFUBANGXINHONGHUNHEA
5164,006692,JXXFSJGPA,金信消费升级股票A,股票型,JINXINXIAOFEISHENGJIGUPIAOA
5165,006693,JXXFSJGPC,金信消费升级股票C,股票型,JINXINXIAOFEISHENGJIGUPIAOC
5166,006695,XHXRXZDZC,新华鑫日享中短债C,债券型,XINHUAXINRIXIANGZHONGDUANZHAIC
5167,006696,HTF3NFBYJHH,汇添富3年封闭研究混合,混合型,HUITIANFU3NIANFENGBIYANJIUHUNHE
5168,006697,HBZZYHETFLJC,华宝中证银行ETF联接C,联接基金,HUABAOZHONGZHENGYINHANGETFLIANJIEC
5169,006698,HTCXHS300ZQA,红土创新沪深300增强A,股票指数,HONGTUCHUANGXINHUSHEN300ZENGQIANGA
5170,006699,HTCXHS300ZQC,红土创新沪深300增强C,股票指数,HONGTUCHUANGXINHUSHEN300ZENGQIANGC
5171,006700,HTCXWJHHA,红土创新稳健混合A,混合型,HONGTUCHUANGXINWENJIANHUNHEA
5172,006701,HTCXWJHHC,红土创新稳健混合C,混合型,HONGTUCHUANGXINWENJIANHUNHEC
5173,006702,GFHJDZZQA,国富恒嘉短债债券A,债券型,GUOFUHENGJIADUANZHAIZHAIQUANA
5174,006703,GFHJDZZQC,国富恒嘉短债债券C,债券型,GUOFUHENGJIADUANZHAIZHAIQUANC
5175,006704,YFDMSCIZGAGLJA,易方达MSCI中国A股联接A,联接基金,YIFANGDAMSCIZHONGGUOAGULIANJIEA
5176,006705,YFDMSCIZGAGLJC,易方达MSCI中国A股联接C,联接基金,YIFANGDAMSCIZHONGGUOAGULIANJIEC
5177,006706,ZRJHDQKFZQ,中融聚汇定期开放债券,定开债券,ZHONGRONGJUHUIDINGQIKAIFANGZHAIQUAN
5178,006707,YYHYZQA,永赢宏益债券A,债券型,YONGYINGHONGYIZHAIQUANA
5179,006708,YYHYZQC,永赢宏益债券C,债券型,YONGYINGHONGYIZHAIQUANC
5180,006712,QHKYMSCIZGAGXFA,前海开源MSCI中国A股消费A,股票指数,QIANHAIKAIYUANMSCIZHONGGUOAGUXIAOFEIA
5181,006713,QHKYMSCIZGAGXFC,前海开源MSCI中国A股消费C,股票指数,QIANHAIKAIYUANMSCIZHONGGUOAGUXIAOFEIC
5182,006714,BSFYCZZQ,博时富源纯债债券,债券型,BOSHIFUYUANCHUNZHAIZHAIQUAN
5183,006715,DFYTCZ1NA,东方永泰纯债1年A,定开债券,DONGFANGYONGTAICHUNZHAI1NIANA
5184,006716,DFYTCZ1NC,东方永泰纯债1年C,定开债券,DONGFANGYONGTAICHUNZHAI1NIANC
5185,006717,PAHJDKZC,平安惠金定开债C,定开债券,PINGANHUIJINDINGKAIZHAIC
5186,006718,GRRSLTYXHHA,国融融盛龙头严选混合A,混合型,GUORONGRONGSHENGLONGTOUYANXUANHUNHEA
5187,006719,GRRSLTYXHHC,国融融盛龙头严选混合C,混合型,GUORONGRONGSHENGLONGTOUYANXUANHUNHEC
5188,006720,PAHXYSHHA,平安核心优势混合A,混合型,PINGANHEXINYOUSHIHUNHEA
5189,006721,PAHXYSHHC,平安核心优势混合C,混合型,PINGANHEXINYOUSHIHUNHEC
5190,006722,THSLYNDKZA,天弘穗利一年定开债A,定开债券,TIANHONGSUILIYINIANDINGKAIZHAIA
5191,006723,THSLYNDKZC,天弘穗利一年定开债C,定开债券,TIANHONGSUILIYINIANDINGKAIZHAIC
5192,006724,GYSZHLETFLJC,工银深证红利ETF联接C,联接基金,GONGYINSHENZHENGHONGLIETFLIANJIEC
5193,006725,GTFYCZZQ,国泰丰盈纯债债券,债券型,GUOTAIFENGYINGCHUNZHAIZHAIQUAN
5194,006727,BSZZ35JCKHA,博时中债3-5进出口行A,债券指数,BOSHIZHONGZHAI35JINCHUKOUHANGA
5195,006728,BSZZ35JCKHC,博时中债3-5进出口行C,债券指数,BOSHIZHONGZHAI35JINCHUKOUHANGC
5196,006729,WJZZ500ZSZQA,万家中证500指数增强A,股票指数,WANJIAZHONGZHENG500ZHISHUZENGQIANGA
5197,006730,WJZZ500ZSZQC,万家中证500指数增强C,股票指数,WANJIAZHONGZHENG500ZHISHUZENGQIANGC
5198,006731,FZFBFLCZA,方正富邦富利纯债A,债券型,FANGZHENGFUBANGFULICHUNZHAIA
5199,006732,FZFBFLCZC,方正富邦富利纯债C,债券型,FANGZHENGFUBANGFULICHUNZHAIC
5200,006733,BSCYBETFLJC,博时创业板ETF联接C,联接基金,BOSHICHUANGYEBANETFLIANJIEC
5201,006734,GJHXDZZQA,国金惠鑫短债债券A,债券型,GUOJINHUIXINDUANZHAIZHAIQUANA
5202,006735,GJHXDZZQC,国金惠鑫短债债券C,债券型,GUOJINHUIXINDUANZHAIZHAIQUANC
5203,006736,GTRYXJZZHH,国投瑞银先进制造混合,混合型,GUOTOURUIYINXIANJINZHIZAOHUNHE
5204,006737,NAHHZQ,诺安恒惠债券,债券型,NUOANHENGHUIZHAIQUAN
5205,006738,GYRXTHZQA,工银瑞信添慧债券A,债券型,GONGYINRUIXINTIANHUIZHAIQUANA
5206,006739,GYRXTHZQC,工银瑞信添慧债券C,债券型,GONGYINRUIXINTIANHUIZHAIQUANC
5207,006740,GYZLZDZZQA,工银尊利中短债债券A,债券型,GONGYINZUNLIZHONGDUANZHAIZHAIQUANA
5208,006741,GYZLZDZZQC,工银尊利中短债债券C,债券型,GONGYINZUNLIZHONGDUANZHAIZHAIQUANC
5209,006742,NFZYZQ,南方臻元债券,债券型,NANFANGZHENYUANZHAIQUAN
5210,006743,ZRYSCJ50ETFLJA,中融央视财经50ETF联接A,联接基金,ZHONGRONGYANGSHICAIJING50ETFLIANJIEA
5211,006744,ZRYSCJ50ETFLJC,中融央视财经50ETF联接C,联接基金,ZHONGRONGYANGSHICAIJING50ETFLIANJIEC
5212,006745,JYZZ13NNFZZSA,交银中债1-3年农发债指数A,债券指数,JIAOYINZHONGZHAI13NIANNONGFAZHAIZHISHUA
5213,006746,JYZZ13NNFZZSC,交银中债1-3年农发债指数C,债券指数,JIAOYINZHONGZHAI13NIANNONGFAZHAIZHISHUC
5214,006747,DHXLCZ,东海祥利纯债,债券型,DONGHAIXIANGLICHUNZHAI
5215,006748,FGZZJZETFLJA,富国中证价值ETF联接A,联接基金,FUGUOZHONGZHENGJIAZHIETFLIANJIEA
5216,006749,DXHXCZHHA,东兴核心成长混合A,混合型,DONGXINGHEXINCHENGZHANGHUNHEA
5217,006750,FGDLCZDKZ,富国德利纯债定开债,定开债券,FUGUODELICHUNZHAIDINGKAIZHAI
5218,006751,FGHLKJGPA,富国互联科技股票A,股票型,FUGUOHULIANKEJIGUPIAOA
5219,006752,THGGTJXA,天弘港股通精选A,混合型,TIANHONGGANGGUTONGJINGXUANA
5220,006753,THGGTJXC,天弘港股通精选C,混合型,TIANHONGGANGGUTONGJINGXUANC
5221,006754,XYYLDKZFQS,鑫元悦利定开债发起式,定开债券,XINYUANYUELIDINGKAIZHAIFAQISHI
5222,006755,DXHXCZHHC,东兴核心成长混合C,混合型,DONGXINGHEXINCHENGZHANGHUNHEC
5223,006756,GTZZSWYYETFLJA,国泰中证生物医药ETF联接A,联接基金,GUOTAIZHONGZHENGSHENGWUYIYAOETFLIANJIEA
5224,006757,GTZZSWYYETFLJC,国泰中证生物医药ETF联接C,联接基金,GUOTAIZHONGZHENGSHENGWUYIYAOETFLIANJIEC
5225,006758,NYHLJLZQ,农银汇理金禄债券,债券型,NONGYINHUILIJINLUZHAIQUAN
5226,006759,YHLHYCHH,银河乐活优萃混合,混合型,YINHELEHUOYOUCUIHUNHE
5227,006760,GJHYCZC,国金惠盈纯债C,债券型,GUOJINHUIYINGCHUNZHAIC
5228,006761,YHJYZQ,银河家盈债券,债券型,YINHEJIAYINGZHAIQUAN
5229,006762,GTJXCZZQ,国泰聚享纯债债券,债券型,GUOTAIJUXIANGCHUNZHAIZHAIQUAN
5230,006763,HTFYL2030HHFOF,汇添富养老2030混合(FOF),混合-FOF,HUITIANFUYANGLAO2030HUNHEFOF
5231,006764,JSCCJTXLCZA,景顺长城景泰鑫利纯债A,债券型,JINGSHUNCHANGCHENGJINGTAIXINLICHUNZHAIA
5232,006767,YHJYZQ,银河嘉裕债券,债券型,YINHEJIAYUZHAIQUAN
5233,006768,HAHGSYXHH,华安沪港深优选混合,混合型,HUAANHUGANGSHENYOUXUANHUNHE
5234,006769,CCYJJXHH,长城研究精选混合,混合型,CHANGCHENGYANJIUJINGXUANHUNHE
5235,006771,YYHYZQ,永赢合益债券,债券型,YONGYINGHEYIZHAIQUAN
5236,006772,HTFFRZDZ,汇添富丰润中短债,债券型,HUITIANFUFENGRUNZHONGDUANZHAI
5237,006773,GSABZRZDZZQA,国寿安保尊荣中短债债券A,债券型,GUOSHOUANBAOZUNRONGZHONGDUANZHAIZHAIQUANA
5238,006774,GSABZRZDZZQC,国寿安保尊荣中短债债券C,债券型,GUOSHOUANBAOZUNRONGZHONGDUANZHAIZHAIQUANC
5239,006775,QHKYYZCZHH,前海开源优质成长混合,混合型,QIANHAIKAIYUANYOUZHICHENGZHANGHUNHE
5240,006776,HXDLZQA,华夏鼎略债券A,债券型,HUAXIADINGLUEZHAIQUANA
5241,006777,HXDLZQC,华夏鼎略债券C,债券型,HUAXIADINGLUEZHAIQUANC
5242,006778,GFHSZGQYQDIIA,广发恒生中国企业(QDII)A,QDII-指数,GUANGFAHENGSHENGZHONGGUOQIYEQDIIA
5243,006779,GFHSZGQYQDIIC,广发恒生中国企业(QDII)C,QDII-指数,GUANGFAHENGSHENGZHONGGUOQIYEQDIIC
5244,006780,GFWJCLHH,广发稳健策略混合,混合型,GUANGFAWENJIANCELUEHUNHE
5245,006781,HFJXGGTJXGP,汇丰晋信港股通精选股票,股票型,HUIFENGJINXINGANGGUTONGJINGXUANGUPIAO
5246,006782,GTXLSGYDKZ,国泰信利三个月定开债,定开债券,GUOTAIXINLISANGEYUEDINGKAIZHAI
5247,006783,HTCXZZ500ZQA,红土创新中证500增强A,股票指数,HONGTUCHUANGXINZHONGZHENG500ZENGQIANGA
5248,006784,HTCXZZ500ZQC,红土创新中证500增强C,股票指数,HONGTUCHUANGXINZHONGZHENG500ZENGQIANGC
5249,006785,DFLHDCLHH,东方量化多策略混合,混合型,DONGFANGLIANGHUADUOCELUEHUNHE
5250,006786,TKGGTDXFZSA,泰康港股通大消费指数A,股票指数,TAIKANGGANGGUTONGDAXIAOFEIZHISHUA
5251,006787,TKGGTDXFZSC,泰康港股通大消费指数C,股票指数,TAIKANGGANGGUTONGDAXIAOFEIZHISHUC
5252,006788,JYTXDKZFQS,金鹰添鑫定开债发起式,定开债券,JINYINGTIANXINDINGKAIZHAIFAQISHI
5253,006789,ZXBCJFZQA,中信保诚景丰债券A,债券型,ZHONGXINBAOCHENGJINGFENGZHAIQUANA
5254,006790,ZXBCJFZQC,中信保诚景丰债券C,债券型,ZHONGXINBAOCHENGJINGFENGZHAIQUANC
5255,006791,JXRXCZZQ,建信睿兴纯债债券,债券型,JIANXINRUIXINGCHUNZHAIZHAIQUAN
5256,006792,PHGMHLGPMYXH,鹏华港美互联股票美元现汇,QDII,PENGHUAGANGMEIHULIANGUPIAOMEIYUANXIANHUI
5257,006793,JYWXDZZQA,交银稳鑫短债债券A,债券型,JIAOYINWENXINDUANZHAIZHAIQUANA
5258,006794,JYWXDZZQC,交银稳鑫短债债券C,债券型,JIAOYINWENXINDUANZHAIZHAIQUANC
5259,006795,GTYXSGYDKZ,国泰裕祥三个月定开债,定开债券,GUOTAIYUXIANGSANGEYUEDINGKAIZHAI
5260,006796,FGXFSJHHA,富国消费升级混合A,混合型,FUGUOXIAOFEISHENGJIHUNHEA
5261,006797,JSZDZZQA,嘉实中短债债券A,债券型,JIASHIZHONGDUANZHAIZHAIQUANA
5262,006798,JSZDZZQC,嘉实中短债债券C,债券型,JIASHIZHONGDUANZHAIZHAIQUANC
5263,006799,CTHYZDZZQA,财通鸿运中短债债券A,债券型,CAITONGHONGYUNZHONGDUANZHAIZHAIQUANA
5264,006800,CTHYZDZZQC,财通鸿运中短债债券C,债券型,CAITONGHONGYUNZHONGDUANZHAIZHAIQUANC
5265,006801,QHLHKJXFHHA,前海联合科技先锋混合A,混合型,QIANHAILIANHEKEJIXIANFENGHUNHEA
5266,006802,QHLHKJXFHHC,前海联合科技先锋混合C,混合型,QIANHAILIANHEKEJIXIANFENGHUNHEC
5267,006803,JSHTJXGP,嘉实互通精选股票,股票型,JIASHIHUTONGJINGXUANGUPIAO
5268,006804,FGDZZQXA,富国短债债券型A,债券型,FUGUODUANZHAIZHAIQUANXINGA
5269,006805,FGDZZQXC,富国短债债券型C,债券型,FUGUODUANZHAIZHAIQUANXINGC
5270,006806,XBLDTYDZZQA,西部利得添盈短债债券A,债券型,XIBULIDETIANYINGDUANZHAIZHAIQUANA
5271,006807,XBLDTYDZZQC,西部利得添盈短债债券C,债券型,XIBULIDETIANYINGDUANZHAIZHAIQUANC
5272,006808,XBLDTYDZZQE,西部利得添盈短债债券E,债券型,XIBULIDETIANYINGDUANZHAIZHAIQUANE
